epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,5637.64,1.63045,0.82532,0.8763,0.9509,0.3927,0.66828,0.41588,1.47151,0.79616,0.86718,0.00015185,0.00015185,0.00015185
372,5652.51,1.62347,0.81127,0.87028,0.95027,0.39263,0.66837,0.41657,1.46584,0.79362,0.86633,0.000146855,0.000146855,0.000146855
373,5667.34,1.60327,0.80596,0.86148,0.95261,0.39264,0.66891,0.41598,1.46718,0.79373,0.86613,0.00014186,0.00014186,0.00014186
374,5681.82,1.61273,0.81017,0.86517,0.95353,0.39362,0.67022,0.41722,1.46405,0.7923,0.86502,0.000136865,0.000136865,0.000136865
375,5696.61,1.63172,0.80963,0.86457,0.95308,0.39341,0.66975,0.4176,1.46245,0.79324,0.86449,0.00013187,0.00013187,0.00013187
376,5712.46,1.64137,0.814,0.86517,0.95252,0.39312,0.66944,0.41804,1.45903,0.79436,0.8645,0.000126875,0.000126875,0.000126875
377,5727.86,1.65375,0.81249,0.85996,0.95379,0.39313,0.66942,0.41787,1.45903,0.79448,0.86391,0.00012188,0.00012188,0.00012188
378,5743.81,1.64467,0.8207,0.86752,0.95392,0.39349,0.66981,0.41749,1.46492,0.79365,0.86423,0.000116885,0.000116885,0.000116885
379,5758.96,1.6391,0.81728,0.86743,0.95365,0.39362,0.66975,0.41721,1.46468,0.79411,0.86448,0.00011189,0.00011189,0.00011189
380,5774,1.61503,0.81029,0.86454,0.95279,0.39332,0.66936,0.41759,1.46036,0.7938,0.86471,0.000106895,0.000106895,0.000106895
381,5788.94,1.63481,0.80814,0.86437,0.95326,0.39316,0.6693,0.4169,1.46076,0.79314,0.865,0.0001019,0.0001019,0.0001019
382,5803.75,1.5981,0.80648,0.86269,0.95354,0.39315,0.66952,0.41672,1.46281,0.79384,0.86515,9.6905e-05,9.6905e-05,9.6905e-05
383,5818.93,1.63987,0.81855,0.86446,0.95385,0.39332,0.66981,0.41693,1.46292,0.79308,0.86498,9.191e-05,9.191e-05,9.191e-05
384,5834.28,1.63043,0.80372,0.85895,0.95396,0.3935,0.67008,0.4174,1.46172,0.79493,0.86475,8.6915e-05,8.6915e-05,8.6915e-05
385,5850.05,1.65618,0.81639,0.86298,0.95307,0.39395,0.67041,0.41828,1.46084,0.79553,0.86439,8.192e-05,8.192e-05,8.192e-05
386,5864.86,1.62079,0.81359,0.86845,0.95235,0.39376,0.67024,0.41701,1.46556,0.79567,0.86558,7.6925e-05,7.6925e-05,7.6925e-05
387,5879.81,1.63766,0.81299,0.86347,0.95362,0.3934,0.66995,0.41639,1.46536,0.79498,0.86534,7.193e-05,7.193e-05,7.193e-05
388,5895.12,1.62128,0.80958,0.86068,0.95322,0.39335,0.66977,0.41644,1.4643,0.79549,0.86522,6.6935e-05,6.6935e-05,6.6935e-05
389,5910.15,1.62731,0.81178,0.86389,0.9536,0.3934,0.66979,0.4187,1.45794,0.79396,0.86461,6.194e-05,6.194e-05,6.194e-05
390,5925.56,1.6445,0.81842,0.86862,0.95347,0.39362,0.66995,0.41842,1.45795,0.79307,0.86466,5.6945e-05,5.6945e-05,5.6945e-05
391,5939.78,1.63354,0.89016,0.87203,0.95094,0.39309,0.66872,0.41659,1.46333,0.79597,0.86359,5.195e-05,5.195e-05,5.195e-05
392,5950.49,1.58622,0.86778,0.86709,0.94841,0.39152,0.66606,0.41217,1.47406,0.80524,0.86313,4.6955e-05,4.6955e-05,4.6955e-05
393,5960.78,1.56176,0.84892,0.86267,0.94642,0.3911,0.66485,0.40935,1.48452,0.80989,0.86265,4.196e-05,4.196e-05,4.196e-05
394,5971.32,1.59433,0.84477,0.8637,0.9483,0.39172,0.666,0.4067,1.50885,0.80842,0.86305,3.6965e-05,3.6965e-05,3.6965e-05
395,5981.69,1.57838,0.84058,0.86561,0.94754,0.39153,0.66536,0.40873,1.4926,0.80937,0.86246,3.197e-05,3.197e-05,3.197e-05
396,5992,1.55599,0.83768,0.86387,0.94668,0.39129,0.665,0.40935,1.48065,0.81254,0.86219,2.6975e-05,2.6975e-05,2.6975e-05
397,6002.44,1.57566,0.84736,0.86557,0.94636,0.39131,0.66498,0.40975,1.47855,0.81366,0.86228,2.198e-05,2.198e-05,2.198e-05
398,6012.76,1.57407,0.84669,0.86734,0.94667,0.39132,0.66534,0.41059,1.47716,0.81166,0.86261,1.6985e-05,1.6985e-05,1.6985e-05
399,6023.16,1.56962,0.84351,0.86878,0.94715,0.39166,0.66588,0.41106,1.47689,0.81058,0.86268,1.199e-05,1.199e-05,1.199e-05
400,6033.66,1.5537,0.83239,0.86025,0.94746,0.39163,0.66567,0.41091,1.47656,0.80968,0.86231,6.995e-06,6.995e-06,6.995e-06
