epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
219,18860.3,1.35487,0.86306,0.95371,0.95099,0.39374,0.66647,0.44547,1.28229,0.85936,0.96095,0.00156444,0.00156444,0.00156444
220,18906.5,1.36069,0.8674,0.95622,0.95011,0.39253,0.66621,0.4395,1.323,0.86395,0.97879,0.00156244,0.00156244,0.00156244
221,18974.4,1.35202,0.85723,0.94629,0.93856,0.38924,0.65566,0.43073,1.33739,0.87651,0.98312,0.00156044,0.00156044,0.00156044
222,19119.6,1.3573,0.87406,0.95188,0.94328,0.39213,0.66211,0.43547,1.31898,0.88554,0.9814,0.00155844,0.00155844,0.00155844
223,19194.7,1.35597,0.85556,0.94875,0.95585,0.39613,0.6722,0.44637,1.29611,0.84953,0.96252,0.00155644,0.00155644,0.00155644
224,19257.6,1.36369,0.85918,0.94589,0.93324,0.38867,0.65511,0.4344,1.33985,0.87865,0.99187,0.00155445,0.00155445,0.00155445
225,19305.3,1.35744,0.87234,0.95685,0.93255,0.38866,0.65448,0.43155,1.34942,0.88576,0.98675,0.00155245,0.00155245,0.00155245
226,19385.3,1.356,0.85211,0.94709,0.94698,0.39252,0.66545,0.44474,1.29008,0.86866,0.96691,0.00155045,0.00155045,0.00155045
227,19445.1,1.35176,0.87125,0.95464,0.95048,0.39272,0.66475,0.43863,1.31339,0.86884,0.97039,0.00154845,0.00154845,0.00154845
228,19506.6,1.35202,0.86336,0.95028,0.95318,0.39635,0.67221,0.45373,1.26969,0.85723,0.95647,0.00154645,0.00154645,0.00154645
229,19761.2,1.35636,0.86669,0.94579,0.95267,0.39322,0.66638,0.44003,1.31937,0.85574,0.97261,0.00154446,0.00154446,0.00154446
230,19892.5,1.35916,0.85912,0.95026,0.95834,0.39643,0.67206,0.44631,1.29828,0.8454,0.96621,0.00154246,0.00154246,0.00154246
231,20192.7,1.34802,0.85482,0.94643,0.95465,0.39358,0.66636,0.44566,1.28338,0.86312,0.96383,0.00154046,0.00154046,0.00154046
232,20345.6,1.37808,0.86946,0.94635,0.94928,0.39481,0.66662,0.44434,1.28333,0.86137,0.96658,0.00153846,0.00153846,0.00153846
233,20400.2,1.37755,0.86279,0.94946,0.94611,0.39245,0.66107,0.43138,1.34014,0.86473,0.98924,0.00153646,0.00153646,0.00153646
234,20463.1,1.36279,0.8655,0.94788,0.94065,0.3892,0.65461,0.42768,1.36013,0.87332,0.99495,0.00153447,0.00153447,0.00153447
235,20506.1,1.35312,0.8663,0.95593,0.94313,0.39123,0.65957,0.43943,1.29585,0.87242,0.97274,0.00153247,0.00153247,0.00153247
236,20638.6,1.34863,0.86788,0.95623,0.94409,0.3891,0.65684,0.43393,1.32644,0.87108,0.98137,0.00153047,0.00153047,0.00153047
237,20707.2,1.34298,0.8711,0.95817,0.92612,0.38861,0.64816,0.43034,1.30728,0.88139,0.98001,0.00152847,0.00152847,0.00152847
238,20750,1.35109,0.85835,0.95154,0.938,0.38869,0.65648,0.43988,1.28244,0.87872,0.96869,0.00152647,0.00152647,0.00152647
239,20797,1.32749,0.86792,0.9518,0.94648,0.39042,0.66313,0.43977,1.31096,0.87783,0.97571,0.00152448,0.00152448,0.00152448
240,20997.4,1.36061,0.85808,0.94347,0.933,0.38824,0.65739,0.4388,1.31663,0.87132,0.98479,0.00152248,0.00152248,0.00152248
241,21051.3,1.33121,0.8625,0.95144,0.94787,0.38786,0.65956,0.43339,1.35221,0.87312,0.97884,0.00152048,0.00152048,0.00152048
242,21221.7,1.36056,0.85344,0.95074,0.95205,0.39349,0.66712,0.44556,1.28811,0.85564,0.96814,0.00151848,0.00151848,0.00151848
243,21298.5,1.35142,0.87096,0.94966,0.95058,0.39265,0.66445,0.44443,1.28061,0.86281,0.96818,0.00151648,0.00151648,0.00151648
244,21369.8,1.33684,0.85791,0.94615,0.94848,0.39127,0.6654,0.4442,1.30025,0.87453,0.97255,0.00151449,0.00151449,0.00151449
245,21429.3,1.33116,0.86155,0.952,0.94795,0.39278,0.66419,0.43808,1.31729,0.8614,0.9807,0.00151249,0.00151249,0.00151249
246,21476.8,1.34796,0.86058,0.94658,0.9502,0.39296,0.66738,0.44192,1.31612,0.8592,0.97345,0.00151049,0.00151049,0.00151049
247,21540.3,1.35072,0.85586,0.95077,0.93775,0.38939,0.65651,0.44176,1.2932,0.86374,0.9769,0.00150849,0.00150849,0.00150849
248,21644.4,1.34654,0.86688,0.95241,0.94527,0.39138,0.66428,0.44536,1.29417,0.86613,0.9713,0.00150649,0.00150649,0.00150649
249,21811,1.35937,0.85188,0.94519,0.94937,0.39265,0.66609,0.44228,1.31708,0.85228,0.97947,0.0015045,0.0015045,0.0015045
250,22004,1.35897,0.85144,0.94557,0.93104,0.3835,0.64712,0.43254,1.32001,0.8904,0.98169,0.0015025,0.0015025,0.0015025
251,22056.5,1.32396,0.86079,0.95126,0.92955,0.38835,0.65701,0.44625,1.27773,0.8702,0.97163,0.0015005,0.0015005,0.0015005
252,22127.9,1.3575,0.86543,0.95431,0.93534,0.38523,0.64711,0.4343,1.31447,0.86926,0.98649,0.0014985,0.0014985,0.0014985
253,22184.8,1.35931,0.86408,0.95323,0.94372,0.38793,0.65681,0.43981,1.30363,0.86865,0.97902,0.0014965,0.0014965,0.0014965
254,22248.7,1.32199,0.86085,0.94826,0.93592,0.38887,0.65627,0.43548,1.3244,0.87153,0.98148,0.00149451,0.00149451,0.00149451
255,22295.8,1.35022,0.85658,0.94995,0.93861,0.39097,0.65955,0.43871,1.30422,0.85584,0.97706,0.00149251,0.00149251,0.00149251
256,22401.1,1.34872,0.85138,0.94896,0.93655,0.3897,0.65718,0.43783,1.30573,0.86205,0.97684,0.00149051,0.00149051,0.00149051
257,22434,1.34153,0.86685,0.94905,0.94325,0.3893,0.65819,0.43631,1.33353,0.87834,0.98301,0.00148851,0.00148851,0.00148851
258,22479.2,1.34672,0.86055,0.94635,0.9256,0.3854,0.64732,0.42774,1.35054,0.88722,0.99903,0.00148651,0.00148651,0.00148651
259,22534.2,1.35617,0.85049,0.95685,0.94281,0.38814,0.65716,0.43181,1.34429,0.85859,0.98085,0.00148452,0.00148452,0.00148452
260,22718.1,1.37451,0.856,0.95134,0.95245,0.39106,0.66524,0.43889,1.32966,0.85579,0.97918,0.00148252,0.00148252,0.00148252
261,22777.4,1.37591,0.85782,0.95446,0.94794,0.38751,0.65943,0.43607,1.35424,0.88352,0.99036,0.00148052,0.00148052,0.00148052
262,22859.9,1.39097,0.84693,0.95657,0.95077,0.39141,0.66424,0.43161,1.35871,0.8582,0.98653,0.00147852,0.00147852,0.00147852
263,22898.8,1.34909,0.85834,0.94918,0.95117,0.39481,0.66891,0.45063,1.26719,0.85379,0.9628,0.00147652,0.00147652,0.00147652
264,22980.5,1.36258,0.8584,0.94575,0.94781,0.39233,0.66519,0.44377,1.30681,0.86188,0.97452,0.00147453,0.00147453,0.00147453
265,23020.3,1.35875,0.86228,0.95336,0.94438,0.39097,0.6618,0.44116,1.31336,0.84866,0.98168,0.00147253,0.00147253,0.00147253
266,23090.6,1.34249,0.86651,0.95349,0.94198,0.39217,0.66315,0.43999,1.30801,0.86636,0.9687,0.00147053,0.00147053,0.00147053
267,23174.8,1.35146,0.86028,0.94962,0.944,0.3912,0.66196,0.44322,1.29075,0.86357,0.97615,0.00146853,0.00146853,0.00146853
268,23278.8,1.33004,0.86117,0.95523,0.92155,0.3854,0.64769,0.43255,1.34567,0.88577,0.9994,0.00146653,0.00146653,0.00146653
269,23346.6,1.34667,0.86786,0.94842,0.92308,0.38571,0.64926,0.43268,1.31678,0.87703,0.98734,0.00146454,0.00146454,0.00146454
270,23422.6,1.33755,0.85361,0.9437,0.93505,0.38636,0.64931,0.43575,1.3168,0.86985,0.98646,0.00146254,0.00146254,0.00146254
271,23496.1,1.32819,0.8495,0.94222,0.91969,0.38413,0.64174,0.43212,1.31557,0.88305,0.99428,0.00146054,0.00146054,0.00146054
272,23596.8,1.35531,0.84668,0.94776,0.92247,0.38621,0.64711,0.42453,1.37053,0.87196,0.99252,0.00145854,0.00145854,0.00145854
273,23633.5,1.34115,0.85975,0.95449,0.93202,0.38982,0.65867,0.4374,1.32482,0.86539,0.97457,0.00145654,0.00145654,0.00145654
274,23782.9,1.34253,0.85281,0.93973,0.93702,0.38881,0.65896,0.44176,1.31909,0.86717,0.98287,0.00145455,0.00145455,0.00145455
275,23857.6,1.34253,0.8555,0.94965,0.93696,0.38801,0.65652,0.44179,1.30586,0.86209,0.98868,0.00145255,0.00145255,0.00145255
276,24013.1,1.35013,0.85759,0.94764,0.95147,0.39089,0.66448,0.44491,1.3003,0.85488,0.98146,0.00145055,0.00145055,0.00145055
277,24069.9,1.33817,0.85248,0.94557,0.95482,0.39083,0.66589,0.44436,1.30645,0.85813,0.97463,0.00144855,0.00144855,0.00144855
278,24156,1.3527,0.86023,0.94079,0.92748,0.38663,0.65141,0.4404,1.30468,0.88608,0.98129,0.00144655,0.00144655,0.00144655
279,24225.1,1.34313,0.84929,0.93827,0.93108,0.38548,0.65042,0.43781,1.29413,0.88128,0.97616,0.00144456,0.00144456,0.00144456
280,24337.5,1.34462,0.84544,0.95459,0.934,0.38879,0.66079,0.44488,1.29248,0.87294,0.97258,0.00144256,0.00144256,0.00144256
281,24395.6,1.32923,0.84923,0.94026,0.93556,0.39002,0.6618,0.44845,1.26864,0.88092,0.96275,0.00144056,0.00144056,0.00144056
282,24527,1.33806,0.84661,0.94097,0.93045,0.38842,0.65478,0.44074,1.27731,0.88687,0.96789,0.00143856,0.00143856,0.00143856
283,24586,1.34757,0.84924,0.94494,0.95203,0.39294,0.66868,0.44551,1.2918,0.86386,0.96854,0.00143656,0.00143656,0.00143656
284,24621.6,1.32528,0.85479,0.94647,0.94254,0.39034,0.66195,0.44186,1.30918,0.87831,0.96969,0.00143457,0.00143457,0.00143457
285,24665.1,1.30467,0.8556,0.94686,0.93048,0.3881,0.65694,0.44863,1.26364,0.87016,0.96591,0.00143257,0.00143257,0.00143257
286,24784,1.31677,0.84666,0.94592,0.92775,0.38722,0.65272,0.44117,1.28678,0.86811,0.97459,0.00143057,0.00143057,0.00143057
287,24986.1,1.32291,0.85852,0.9503,0.91459,0.38386,0.64118,0.43377,1.30854,0.90139,0.98224,0.00142857,0.00142857,0.00142857
288,25093.8,1.32598,0.86413,0.94797,0.92033,0.38493,0.64532,0.43292,1.3203,0.90173,0.98988,0.00142657,0.00142657,0.00142657
289,25173.3,1.33125,0.85757,0.9459,0.94649,0.39064,0.66345,0.44417,1.27567,0.87573,0.96541,0.00142458,0.00142458,0.00142458
290,25297.8,1.3412,0.85483,0.94116,0.95401,0.39149,0.66566,0.44222,1.32446,0.86585,0.98003,0.00142258,0.00142258,0.00142258
291,25345.2,1.32249,0.8528,0.94869,0.95869,0.39211,0.66733,0.44515,1.29485,0.85293,0.97521,0.00142058,0.00142058,0.00142058
292,25392,1.32216,0.85768,0.94645,0.95599,0.39309,0.66809,0.4434,1.30518,0.86124,0.97203,0.00141858,0.00141858,0.00141858
293,25441.8,1.32437,0.86933,0.94933,0.95236,0.39405,0.66748,0.44909,1.27922,0.86759,0.96282,0.00141658,0.00141658,0.00141658
294,25512.4,1.32697,0.84555,0.94001,0.94034,0.39039,0.66165,0.4415,1.31537,0.87347,0.97164,0.00141459,0.00141459,0.00141459
295,25576.6,1.34352,0.84489,0.94464,0.94495,0.39064,0.66332,0.44713,1.29774,0.84753,0.97708,0.00141259,0.00141259,0.00141259
296,25674.8,1.34146,0.84698,0.93955,0.94835,0.38911,0.66272,0.44303,1.31321,0.86859,0.97669,0.00141059,0.00141059,0.00141059
297,25765.8,1.33632,0.85152,0.94554,0.93258,0.38778,0.65355,0.43985,1.2891,0.86674,0.97332,0.00140859,0.00140859,0.00140859
298,25875.4,1.32726,0.85332,0.94521,0.95526,0.39098,0.66516,0.44351,1.30965,0.86428,0.96853,0.00140659,0.00140659,0.00140659
299,26061.8,1.34212,0.85209,0.94889,0.95437,0.39466,0.6681,0.44904,1.28176,0.85698,0.96605,0.0014046,0.0014046,0.0014046
300,26184.4,1.32419,0.85302,0.94538,0.9523,0.39333,0.66742,0.44756,1.27247,0.86672,0.95838,0.0014026,0.0014026,0.0014026
301,26271.3,1.31272,0.84793,0.94623,0.95619,0.39213,0.6661,0.44788,1.29317,0.85078,0.9707,0.0014006,0.0014006,0.0014006
302,26311.4,1.33069,0.84271,0.94956,0.95319,0.39336,0.66539,0.44341,1.28384,0.84409,0.96968,0.0013986,0.0013986,0.0013986
303,26353.6,1.33993,0.85204,0.94428,0.95642,0.39047,0.66414,0.44868,1.27634,0.8538,0.96796,0.0013966,0.0013966,0.0013966
304,26392,1.32312,0.85471,0.9477,0.94996,0.39253,0.66492,0.44328,1.29758,0.84622,0.96934,0.00139461,0.00139461,0.00139461
305,26459.5,1.3437,0.84497,0.95348,0.92111,0.38462,0.64488,0.42971,1.35171,0.8795,0.99341,0.00139261,0.00139261,0.00139261
306,26551.9,1.34684,0.84563,0.93956,0.93536,0.3848,0.64879,0.42827,1.3448,0.88125,0.98411,0.00139061,0.00139061,0.00139061
307,26646.2,1.35032,0.84869,0.9404,0.94106,0.3911,0.65883,0.44505,1.26823,0.85972,0.96901,0.00138861,0.00138861,0.00138861
308,26799.5,1.33373,0.85047,0.94073,0.92188,0.38549,0.64655,0.43183,1.3248,0.8839,0.98355,0.00138661,0.00138661,0.00138661
309,26839.7,1.35612,0.84763,0.94377,0.92604,0.38728,0.65118,0.43499,1.32466,0.86935,0.98828,0.00138462,0.00138462,0.00138462
310,26890.5,1.35215,0.85056,0.94117,0.94415,0.39281,0.6631,0.44147,1.30023,0.85788,0.96461,0.00138262,0.00138262,0.00138262
311,26967.8,1.32776,0.84948,0.94396,0.92865,0.38977,0.65252,0.43864,1.28647,0.87146,0.97046,0.00138062,0.00138062,0.00138062
312,27024,1.33194,0.83856,0.93517,0.92975,0.38873,0.65263,0.44101,1.29612,0.86604,0.97692,0.00137862,0.00137862,0.00137862
313,27085.3,1.31459,0.84924,0.94742,0.92275,0.38729,0.6467,0.43445,1.30363,0.87869,0.97427,0.00137662,0.00137662,0.00137662
314,27329.2,1.32797,0.85012,0.94404,0.93428,0.38903,0.65366,0.43327,1.33459,0.86111,0.98368,0.00137463,0.00137463,0.00137463
315,27370.4,1.32433,0.84812,0.94581,0.91787,0.38486,0.63812,0.43095,1.31057,0.87627,0.98965,0.00137263,0.00137263,0.00137263
316,27455.7,1.32573,0.85039,0.94619,0.91211,0.38282,0.6316,0.42666,1.31936,0.90272,0.99525,0.00137063,0.00137063,0.00137063
317,27503.5,1.32285,0.84963,0.94344,0.918,0.38516,0.63925,0.42785,1.32813,0.87434,0.9855,0.00136863,0.00136863,0.00136863
318,27580.6,1.32264,0.85449,0.95779,0.92724,0.38522,0.64341,0.4328,1.30887,0.85842,0.97722,0.00136663,0.00136663,0.00136663
319,27670.5,1.32169,0.85821,0.95458,0.9253,0.38725,0.64937,0.44044,1.27923,0.86451,0.97716,0.00136464,0.00136464,0.00136464
320,27764.3,1.30653,0.85558,0.94338,0.93406,0.38638,0.64928,0.43958,1.29364,0.86341,0.98158,0.00136264,0.00136264,0.00136264
321,27810.3,1.31869,0.83543,0.93922,0.94161,0.38912,0.6553,0.44327,1.28797,0.84146,0.97859,0.00136064,0.00136064,0.00136064
322,27920.2,1.31467,0.85697,0.94697,0.94486,0.39175,0.66004,0.44349,1.28523,0.84873,0.97491,0.00135864,0.00135864,0.00135864
323,27964.2,1.32012,0.86073,0.9462,0.9456,0.39206,0.66107,0.4448,1.28161,0.87043,0.97355,0.00135664,0.00135664,0.00135664
324,28017.1,1.3071,0.85568,0.94812,0.94148,0.38807,0.65536,0.44124,1.30354,0.86015,0.98523,0.00135465,0.00135465,0.00135465
325,28068.4,1.32032,0.84622,0.94732,0.95438,0.39069,0.66567,0.44738,1.29077,0.84521,0.97095,0.00135265,0.00135265,0.00135265
326,28175.6,1.32571,0.86129,0.94928,0.9524,0.38988,0.66456,0.44951,1.27885,0.85464,0.96445,0.00135065,0.00135065,0.00135065
327,28276.1,1.33381,0.86571,0.9538,0.93729,0.38659,0.65296,0.44052,1.2971,0.87068,0.97293,0.00134865,0.00134865,0.00134865
328,28373,1.31652,0.86077,0.94291,0.93807,0.38884,0.65964,0.43719,1.32652,0.87293,0.98246,0.00134665,0.00134665,0.00134665
1,44.9664,1.32732,0.84952,0.94166,0.9567,0.38513,0.65911,0.43645,1.34476,0.86742,0.98879,0.000661247,0.000661247,0.000661247
2,94.8683,1.32422,0.86209,0.94622,0.93122,0.38414,0.64592,0.43199,1.33492,0.88436,0.99712,0.00132659,0.00132659,0.00132659
3,149.992,1.38174,0.85137,0.94993,0.94544,0.3828,0.64817,0.43536,1.35848,0.858,1.01608,0.00199059,0.00199059,0.00199059
4,213.434,1.3809,0.84002,0.95547,0.94935,0.38231,0.65233,0.4285,1.33933,0.88221,0.99708,0.00199401,0.00199401,0.00199401
5,283.843,1.34173,0.85257,0.94372,0.95882,0.38219,0.65597,0.44083,1.30644,0.90269,0.99528,0.00199201,0.00199201,0.00199201
6,450.226,1.35292,0.84856,0.94707,0.94537,0.38378,0.64983,0.43075,1.34891,0.86725,1.00121,0.00199001,0.00199001,0.00199001
7,501.958,1.3269,0.85041,0.94817,0.95913,0.38313,0.65572,0.4374,1.33413,0.85863,0.99388,0.00198801,0.00198801,0.00198801
8,566.883,1.34007,0.84305,0.93993,0.96006,0.38443,0.65647,0.44586,1.31647,0.86177,0.99892,0.00198601,0.00198601,0.00198601
9,627.782,1.34642,0.84808,0.94458,0.9619,0.38975,0.66475,0.44883,1.29091,0.84732,0.98813,0.00198402,0.00198402,0.00198402
10,698.804,1.33322,0.85334,0.94669,0.94574,0.38747,0.65517,0.43772,1.31104,0.86426,0.9808,0.00198202,0.00198202,0.00198202
11,776.29,1.33612,0.84817,0.94113,0.95719,0.38717,0.65975,0.43598,1.34589,0.85359,0.98148,0.00198002,0.00198002,0.00198002
12,870.447,1.32595,0.85699,0.94823,0.95252,0.38869,0.65779,0.44007,1.2996,0.85664,0.98143,0.00197802,0.00197802,0.00197802
13,939.957,1.35028,0.85663,0.94307,0.94936,0.38771,0.65682,0.44704,1.27958,0.87232,0.97657,0.00197602,0.00197602,0.00197602
14,1007.75,1.34963,0.85342,0.93784,0.94116,0.39027,0.65733,0.43917,1.3014,0.86356,0.98095,0.00197403,0.00197403,0.00197403
15,1065.34,1.33462,0.85575,0.9426,0.92684,0.38701,0.6506,0.44202,1.29311,0.85555,0.98182,0.00197203,0.00197203,0.00197203
16,1140.77,1.33999,0.85059,0.95063,0.94299,0.38509,0.65036,0.42729,1.35402,0.87755,0.99301,0.00197003,0.00197003,0.00197003
17,1208.67,1.35614,0.86145,0.94658,0.93928,0.39033,0.65925,0.42816,1.35807,0.87865,0.98369,0.00196803,0.00196803,0.00196803
18,1276.24,1.36874,0.83923,0.95087,0.94073,0.38461,0.64964,0.43214,1.3623,0.85628,1.00969,0.00196603,0.00196603,0.00196603
19,1348.4,1.34338,0.85972,0.95361,0.96681,0.38655,0.66048,0.44733,1.30083,0.85364,0.98394,0.00196404,0.00196404,0.00196404
20,1425.1,1.33529,0.85352,0.94861,0.95043,0.38443,0.65348,0.44137,1.31075,0.86602,0.98929,0.00196204,0.00196204,0.00196204
21,1484.49,1.35188,0.85552,0.95041,0.96014,0.38302,0.65554,0.43486,1.35651,0.86537,1.00295,0.00196004,0.00196004,0.00196004
22,1608.46,1.33932,0.84947,0.9501,0.9594,0.38581,0.65853,0.44772,1.28821,0.8704,0.97712,0.00195804,0.00195804,0.00195804
23,1672.87,1.34413,0.84489,0.938,0.93015,0.386,0.65197,0.44397,1.30399,0.86773,1.00012,0.00195604,0.00195604,0.00195604
24,1736.79,1.34208,0.84804,0.95045,0.94473,0.3897,0.6633,0.44569,1.29751,0.86165,0.96763,0.00195405,0.00195405,0.00195405
25,1806.86,1.32692,0.85613,0.94529,0.93921,0.38801,0.65332,0.41191,1.40768,0.88685,0.98626,0.00195205,0.00195205,0.00195205
26,1870.22,1.33505,0.86616,0.95781,0.94952,0.394,0.6691,0.44422,1.32796,0.86611,0.97169,0.00195005,0.00195005,0.00195005
27,1928.97,1.36271,0.86799,0.95291,0.94027,0.38708,0.65837,0.44055,1.30171,0.89604,0.97502,0.00194805,0.00194805,0.00194805
28,2066.88,1.33434,0.85712,0.94353,0.94677,0.38833,0.66182,0.43126,1.37081,0.90631,0.98475,0.00194605,0.00194605,0.00194605
29,2119.09,1.33883,0.86076,0.94696,0.93763,0.39068,0.65933,0.43729,1.32033,0.86747,0.97777,0.00194406,0.00194406,0.00194406
30,2185.93,1.33022,0.84845,0.9502,0.92379,0.38772,0.64803,0.44101,1.28719,0.88114,0.97868,0.00194206,0.00194206,0.00194206
31,2400.81,1.32042,0.85582,0.95066,0.93697,0.39177,0.6591,0.43667,1.30537,0.91527,0.98965,0.00194006,0.00194006,0.00194006
32,2510.87,1.34919,0.86084,0.94678,0.9315,0.39096,0.66438,0.43791,1.3157,0.94387,0.9981,0.00193806,0.00193806,0.00193806
33,2688.13,1.34054,0.85542,0.95167,0.96311,0.37803,0.65435,0.44012,1.34128,0.93742,1.00812,0.00193606,0.00193606,0.00193606
34,2832.8,1.33574,0.85233,0.93968,0.94088,0.38319,0.65466,0.44494,1.3141,0.88356,1.00013,0.00193407,0.00193407,0.00193407
35,2919.56,1.32893,0.85619,0.94932,0.955,0.38221,0.65254,0.4403,1.31585,0.90822,0.99781,0.00193207,0.00193207,0.00193207
36,2988.54,1.32781,0.85787,0.94623,0.93736,0.39036,0.66238,0.43873,1.32891,0.88531,0.99954,0.00193007,0.00193007,0.00193007
37,3031.9,1.32873,0.84044,0.94069,0.95255,0.38425,0.65542,0.44211,1.30298,0.89138,0.99171,0.00192807,0.00192807,0.00192807
38,3127.64,1.33383,0.85793,0.94202,0.94136,0.38336,0.65145,0.43657,1.31664,0.89136,1.00374,0.00192607,0.00192607,0.00192607
39,3197.48,1.33893,0.84825,0.95081,0.96019,0.38327,0.6574,0.43894,1.34321,0.86155,1.00345,0.00192408,0.00192408,0.00192408
40,3242.4,1.34106,0.84431,0.94424,0.95456,0.38179,0.65339,0.44268,1.32492,0.86496,0.99786,0.00192208,0.00192208,0.00192208
41,3335.23,1.33564,0.84547,0.93975,0.945,0.38299,0.65093,0.44281,1.31458,0.87956,1.00179,0.00192008,0.00192008,0.00192008
42,3558.4,1.33304,0.84715,0.94587,0.94737,0.38348,0.65294,0.43162,1.36501,0.86736,1.00107,0.00191808,0.00191808,0.00191808
